Locality,DecimalLatitude,DecimalLongitude,place_names,last_place_name,last_place_name_feature_type,source_latitude,source_longitude
"45 gurney rd., lower hutt",-41.216611,174.933441,"[{'place_name': 'lower hutt', 'feature_type': 'City'}]",lower hutt,City,-41.2125751,174.9057626
"45 gurney road, lower hutt",-41.216611,174.933441,"[{'place_name': 'lower hutt', 'feature_type': 'City'}]",lower hutt,City,-41.2125751,174.9057626
"45 km from invercargill, catlins road",-46.45507,169.486047,"[{'place_name': 'invercargill', 'feature_type': 'City'}]",invercargill,City,-46.4118465,168.3470632
45 km s inangahua camp,-41.858989,171.954057,"[{'place_name': 'inangahua', 'feature_type': 'Locality'}]",inangahua,Locality,-42.1262681,171.8842481
"451 puketapu road, hawkes bay",-39.520811,176.810485,"[{'place_name': 'puketapu', 'feature_type': 'Locality'}]",puketapu,Locality,-34.4260085,172.8828002
4589 karamea hwy,-41.27,172.11,"[{'place_name': 'karamea', 'feature_type': 'Locality'}]",karamea,Locality,-39.85821275,176.9884605
"48 km north-northeast of lumsden, hector range",-45.36021,168.736192,"[{'place_name': 'lumsden', 'feature_type': 'Locality'}]",hector,Locality,-41.6033362,171.8834557
"48 km south of ross, harihari",-43.160899,170.540249,"[{'place_name': 'ross', 'feature_type': 'Trig Station'}]",harihari,Hill,-38.2520913,174.7469034
"49 winchesler [winchester] st., merivale, christchurch.",-43.519815,172.61642,"[{'place_name': 'winchester', 'feature_type': 'Locality'}, {'place_name': 'merivale', 'feature_type': 'Suburb'}]",christchurch,City,-43.530955,172.6366455
4½ miles e of rolleston. canterbury,-43.591112,172.442605,"[{'place_name': 'rolleston', 'feature_type': 'Town'}]",rolleston,Town,-43.5966504,172.3850047
"4km south of punakaiki, waiwhero reserve",-42.147623,171.329673,"[{'place_name': 'punakaiki', 'feature_type': 'Locality'}]",waiwhero,Locality,-35.0985405,173.47671
"4m s of nightcaps, southland",-46.027486,168.035783,"[{'place_name': 'nightcaps', 'feature_type': 'Locality'}]",nightcaps,Locality,-45.96974,168.03567
4m south east of dannevirke,-40.265389,176.05755,"[{'place_name': 'dannevirke', 'feature_type': 'Town'}]",dannevirke,Town,-40.2073897,176.0982442
4m south of nightcaps,-46.028538,168.082278,"[{'place_name': 'nightcaps', 'feature_type': 'Locality'}]",nightcaps,Locality,-45.96974,168.03567
"4m southeast of bankside, bankside reserve",-43.733297,172.143393,"[{'place_name': 'bankside', 'feature_type': 'Locality'}]",bankside,Locality,-43.7013985,172.0894436
"4th house, dun mt. track, nelson",-41.335,173.345,"[{'place_name': 'nelson', 'feature_type': 'City'}]",nelson,City,-41.2710849,173.2836756
5 km before lumsden,-45.693583,168.424785,"[{'place_name': 'lumsden', 'feature_type': 'Locality'}]",lumsden,Locality,-45.7380636,168.4425566
5 km from taupo on taupo-napier highway,-38.71223,176.15726,"[{'place_name': 'napier', 'feature_type': 'City'}]",napier,City,-39.4902099,176.917839
5 km from taupo on taupo-napier highway,-38.712225,176.157249,"[{'place_name': 'napier', 'feature_type': 'City'}]",napier,City,-39.4902099,176.917839
5 km n of ross,-42.867836,170.862799,"[{'place_name': 'ross', 'feature_type': 'Trig Station'}]",ross,Trig Station,-42.8984706,170.8171563
5 km north of haast bridge,-44.012076,169.381358,"[{'place_name': 'haast', 'feature_type': 'Town'}]",haast,Town,-43.8806582,169.0420322
5 km north of ross,-42.871629,170.858627,"[{'place_name': 'ross', 'feature_type': 'Trig Station'}]",ross,Trig Station,-42.8984706,170.8171563
5 km s of mangamuka bridge,-35.233,173.533,"[{'place_name': 'mangamuka bridge', 'feature_type': 'Locality'}]",mangamuka bridge,Locality,-35.2368292,173.543988
"5 km south of mangamuka bridge, ",-35.233,173.533,"[{'place_name': 'mangamuka bridge', 'feature_type': 'Locality'}]",mangamuka bridge,Locality,-35.2368292,173.543988
5 km se haast,-43.833333,169.066666,"[{'place_name': 'haast', 'feature_type': 'Town'}]",haast,Town,-43.8806582,169.0420322
"5 km sw from fox glacier, westland national park, lake matheson",-43.441753,169.966647,"[{'place_name': 'fox glacier', 'feature_type': 'Glacier'}, {'place_name': 'westland national park', 'feature_type': 'National Park'}]",lake matheson,Lake,-43.4391646,169.9652356
"5 km sw from fox glacier, westland national park, lake matheson",-43.4418,169.967,"[{'place_name': 'fox glacier', 'feature_type': 'Glacier'}, {'place_name': 'westland national park', 'feature_type': 'National Park'}]",lake matheson,Lake,-43.4391646,169.9652356
"5 km west of tinui, wairarapa, wellington",-40.914293,176.051582,"[{'place_name': 'wellington', 'feature_type': 'City'}]",wellington,City,-41.2887953,174.7772114
"5 m [miles] n of moumoukai, manukau co., south auckland",-37.02306,175.14362,"[{'place_name': 'moumoukai', 'feature_type': 'Hill'}, {'place_name': 'manukau', 'feature_type': 'City'}]",auckland,City,-36.852095,174.7631803
"5 m [miles] n of moumoukai, manukau co., south auckland",-37.023055,175.14362,"[{'place_name': 'moumoukai', 'feature_type': 'Hill'}, {'place_name': 'manukau', 'feature_type': 'City'}]",auckland,City,-36.852095,174.7631803
5 m. south east of marsden,-42.586955,171.323892,"[{'place_name': 'marsden', 'feature_type': 'Locality'}]",marsden,Locality,-42.5578686,171.2187696
"5 m. south east of marsden, westland",-42.586689,171.327454,"[{'place_name': 'marsden', 'feature_type': 'Locality'}]",marsden,Locality,-42.5578686,171.2187696
"5 m. south west of ross, westland",-42.913996,170.795164,"[{'place_name': 'ross', 'feature_type': 'Locality'}]",ross,Locality,-42.8984706,170.8171563
5 m. w of waipoua forest strean nr waipoua river.,-35.647803,173.500385,"[{'place_name': 'waipoua forest', 'feature_type': 'Conservation Park'}]",waipoua river,Stream,-40.8289953,175.6155195
"5 mile track, near catchpole [catchpool], wellington",-41.349,174.928,"[{'place_name': 'wellington', 'feature_type': 'City'}]",wellington,City,-41.2887953,174.7772114
5 miles north of alfredtown on road to pongaroa (wairarapa),-40.656668,175.909715,"[{'place_name': 'pongaroa', 'feature_type': 'Locality'}]",pongaroa,Locality,-40.5306354,176.1747887
"5 miles north of awanui, north auckland",-35.081553,173.210014,"[{'place_name': 'awanui', 'feature_type': 'Locality'}]",auckland,City,-36.852095,174.7631803
"5 miles south of korere, banks of the motupiko river, [nelson]",-41.60271,172.784168,"[{'place_name': 'korere', 'feature_type': 'Locality'}, {'place_name': 'motupiko river', 'feature_type': 'Stream'}]",nelson,City,-41.2710849,173.2836756
5 miles south-east of marsden,-42.58633,171.327135,"[{'place_name': 'marsden', 'feature_type': 'Locality'}]",marsden,Locality,-42.5578686,171.2187696
"5 miles sw of bankside, bankside reserve",-43.733388,172.155805,"[{'place_name': 'bankside', 'feature_type': 'Locality'}]",bankside,Locality,-43.7013985,172.0894436
"5 miles west of rangiora, off mount thomas road, ashley river bed, lyddington",-43.285144,172.457717,"[{'place_name': 'rangiora', 'feature_type': 'Locality'}, {'place_name': 'mount thomas', 'feature_type': 'Hill'}]",ashley river,Stream,-43.2769308,172.6555308
"5.5 miles north east of rakaia gorge, rockwood bush",-43.487662,171.759862,"[{'place_name': 'rakaia gorge', 'feature_type': 'Valley'}]",rakaia gorge,Valley,-43.5175954,171.6579165
50 kaka street,-38.693398,176.091589,"[{'place_name': 'kaka', 'feature_type': 'Hill'}]",kaka,Hill,-43.3284711,171.5652263
"50 m away from rail trail, beside kaituna quarry",-43.782745,172.654518,"[{'place_name': 'kaituna', 'feature_type': 'Locality'}]",kaituna,Locality,-43.7464774,172.6862052
"50 raroa tce., linden, wellington",-41.163812,174.83884,"[{'place_name': 'raroa', 'feature_type': 'Hill'}, {'place_name': 'linden', 'feature_type': 'Suburb'}]",wellington,City,-41.2887953,174.7772114
"500 m. west of whakaki, hawkes bay",-39.047415,177.615775,"[{'place_name': 'whakaki', 'feature_type': 'Locality'}]",whakaki,Locality,-39.0373194,177.5886512
500m downstream of cass river sh73 bridge,-43.02458,171.75052,"[{'place_name': 'cass river', 'feature_type': 'Stream'}]",cass river,Stream,-43.0599863,171.7285258
500m south of halkett reserve,-43.477829,172.301492,"[{'place_name': 'halkett', 'feature_type': 'Locality'}]",halkett,Locality,-43.5008109,172.3224664
50m below bealey chasm track,-42.919891,171.555725,"[{'place_name': 'bealey chasm', 'feature_type': 'Chasm'}]",bealey chasm,Chasm,-42.9170636,171.5567208
50m below bealey chasm track,-42.926175,171.554352,"[{'place_name': 'bealey chasm', 'feature_type': 'Chasm'}]",bealey chasm,Chasm,-42.9170636,171.5567208
"51 lower styx road, christchurch",-43.45722,172.664592,"[{'place_name': 'christchurch', 'feature_type': 'City'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland",-43.580081,172.604898,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",westmorland,Locality,-43.5796587,172.6041104
"53 ravensdale rise, westmorland, chch. [christchurch]",-43.582776,172.603643,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland, christchruch [christchurch]",-43.582776,172.603643,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland, christchurch",-43.580081,172.604898,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland, christchurch",-43.580085,172.606136,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland, christchurch",-43.580089,172.607375,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland, christchurch",-43.582776,172.603643,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland, christchurch",-43.579193,172.608618,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland, christchurch",-43.580981,172.604893,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland, christchurch",-43.579851,172.605946,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravesdale rise, westmorland, christchurch",-43.579859,172.605952,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"55 spence street, otatara, invercargill",-46.437,168.285,"[{'place_name': 'otatara', 'feature_type': 'Locality'}]",invercargill,City,-46.4118465,168.3470632
"55.6 km south east haast, fantail falls",-44.078333,169.386666,"[{'place_name': 'haast', 'feature_type': 'Town'}]",fantail falls,Waterfall,-43.8285578,173.050608
"56 pungarehu road, mairoa, te kuiti",-38.383,174.978,"[{'place_name': 'pungarehu', 'feature_type': 'Locality'}, {'place_name': 'mairoa', 'feature_type': 'Locality'}]",te kuiti,Locality,-38.3341925,175.1657117
"56.5km south east haast, fantail falls tk",-44.083333,169.383333,"[{'place_name': 'haast', 'feature_type': 'Town'}]",fantail falls,Waterfall,-43.8285578,173.050608
"566 westbank road, edgecumbe, 3193 whakatane",-37.957152,176.835743,"[{'place_name': 'edgecumbe', 'feature_type': 'Locality'}]",edgecumbe,Locality,-37.9772022,176.8280177
"58 bowen st, wellington, glasshouse",-41.283307,174.767044,"[{'place_name': 'wellington', 'feature_type': 'City'}]",wellington,City,-41.2887953,174.7772114
"58 bowen st., wellington",-41.278,174.773,"[{'place_name': 'wellington', 'feature_type': 'City'}]",wellington,City,-41.2887953,174.7772114
"59 kennedys bush road, halswell",-43.589797,172.571661,"[{'place_name': 'halswell', 'feature_type': 'Suburb'}]",halswell,Suburb,-43.5855643,172.57058
"59 kennedys bush road, halswell",-43.53181,172.62527,"[{'place_name': 'halswell', 'feature_type': 'Suburb'}]",halswell,Suburb,-43.5855643,172.57058
"5927 state highway 10, awanui, kaitaia",-35.042472,173.285394,"[{'place_name': 'awanui', 'feature_type': 'Locality'}]",kaitaia,Town,-35.1140609,173.264022
"5½ m n of levin, end of paiaka road",-40.561532,175.338546,"[{'place_name': 'levin', 'feature_type': 'Town'}, {'place_name': 'end', 'feature_type': 'Trig Station'}]",paiaka,Hill,-39.163019,174.607593
5½ m n of levin; end of paiaka road,-40.561532,175.338546,"[{'place_name': 'levin', 'feature_type': 'Town'}, {'place_name': 'end', 'feature_type': 'Trig Station'}]",paiaka,Hill,-39.163019,174.607593
"5km north east of ohakune on turoa village road in tongariro national park, north island",-39.369788,175.448728,"[{'place_name': 'ohakune', 'feature_type': 'Town'}, {'place_name': 'turoa village', 'feature_type': 'Place'}, {'place_name': 'tongariro national park', 'feature_type': 'National Park'}]",north island,Island,-46.81661455,168.2391209
5km south-east of okarito,-43.247878,170.211515,"[{'place_name': 'okarito', 'feature_type': 'Locality'}]",okarito,Locality,-43.223549,170.162652
"5m. south east of bankside, ellesmere co., canterbury",-43.72889,172.17537,"[{'place_name': 'bankside', 'feature_type': 'Locality'}]",ellesmere,Locality,-43.6635918,172.3562861
"6 km e of six mile creek, vic murchison",-41.890324,172.365995,"[{'place_name': 'six mile creek', 'feature_type': 'Stream'}]",murchison,Town,-41.7995251,172.3286812
6 km north of waipu,-35.94891,174.47053,"[{'place_name': 'waipu', 'feature_type': 'Locality'}]",waipu,Locality,-35.9850068,174.4474971
6 m. from new plymouth,-39.130323,174.040304,"[{'place_name': 'new plymouth', 'feature_type': 'City'}]",new plymouth,City,-39.0579941,174.0806474
6 m. west of waipoua forest stream,-35.634,173.632,"[{'place_name': 'waipoua forest', 'feature_type': 'Conservation Park'}]",waipoua forest,Conservation Park,-35.63501505,173.5772942
"6 mile creek, murchison",-41.896966,172.3316,"[{'place_name': 'murchison', 'feature_type': 'Town'}]",murchison,Town,-41.7995251,172.3286812
"6 mile, matakitaki river, murchinson",-41.884,172.334,"[{'place_name': 'matakitaki', 'feature_type': 'Historic Site'}]",matakitaki,Historic Site,-36.76334,175.51863
"6 miles east of waiparoa, tukituki river",-39.955651,176.698676,"[{'place_name': 'tukituki river', 'feature_type': 'Stream'}]",tukituki river,Stream,-39.8723897,176.7209748
6 miles from mouth of mokau river.,-38.699,174.628,"[{'place_name': 'mokau river', 'feature_type': 'Stream'}]",mokau river,Stream,-38.5500223,174.9464985
6 miles frome mouth of the mokau r..,-38.708188,174.666179,"[{'place_name': 'mokau', 'feature_type': 'Locality'}]",mokau,Locality,-38.5500223,174.9464985
6 miles n of masterton,-40.874,175.652,"[{'place_name': 'masterton', 'feature_type': 'Town'}]",masterton,Town,-40.9495524,175.6594413
6 miles n of masterton,-40.948316,175.659154,"[{'place_name': 'masterton', 'feature_type': 'Town'}]",masterton,Town,-40.9495524,175.6594413
6 miles north of katikati,-37.529011,175.905334,"[{'place_name': 'katikati', 'feature_type': 'Town'}]",katikati,Town,-37.5522269,175.91541
"6 miles north of katikati, bay of plenty",-37.5244,175.911,"[{'place_name': 'katikati', 'feature_type': 'Town'}]",bay of plenty,Bay,-37.9503756,176.9382874
"6 miles south of dargaville, north auckland",-35.951,173.869,"[{'place_name': 'dargaville', 'feature_type': 'Town'}]",auckland,City,-36.852095,174.7631803
6.4 km west of yaldhurst,-43.545794,172.381147,"[{'place_name': 'yaldhurst', 'feature_type': 'Locality'}]",yaldhurst,Locality,-43.5127622,172.5057082
"6.4km south of helensville, woodhill",-36.739623,174.441988,"[{'place_name': 'helensville', 'feature_type': 'Locality'}]",woodhill,Suburb,-35.7270423,174.3072996
6.6 km n haast river hwy 6,-43.807916,169.091633,"[{'place_name': 'haast river', 'feature_type': 'Stream'}]",haast river,Stream,-43.9424621,169.2548101
"600 m south west of ruawahia summit, mt tarawera",-38.236142,176.502816,"[{'place_name': 'summit', 'feature_type': 'Hill'}]",tarawera,Locality,-38.2246458,176.5115878
607 richardson rd. auckland.,-36.91925,174.73474,"[{'place_name': 'auckland', 'feature_type': 'Local Authority'}]",auckland,Local Authority,-36.852095,174.7631803
"61 te henga road, waitakere",-36.87636,174.52994,"[{'place_name': 'henga', 'feature_type': 'Locality'}]",henga,Locality,-43.8533124,-176.538302
"62 bachelors road, little river",-43.733,172.786,"[{'place_name': 'little river', 'feature_type': 'Stream'}]",little river,Stream,-46.8708613,168.1076265
63 owairaka avenue,-36.89486,174.72192,"[{'place_name': 'owairaka', 'feature_type': 'Suburb'}]",owairaka,Suburb,-36.8962642,174.7188161
652 tokorangi road halcombe,-40.100787,175.483353,"[{'place_name': 'tokorangi', 'feature_type': 'Locality'}]",halcombe,Locality,-40.1411375,175.4939195
"65m above little lake sylvester, cobb area",-41.116048,172.619131,"[{'place_name': 'little lake', 'feature_type': 'Lake'}]",little lake,Lake,-42.3346,172.6103851
"69 francis street, takapuna",-36.80227,174.77706,"[{'place_name': 'takapuna', 'feature_type': 'Suburb'}]",takapuna,Suburb,-36.7878213,174.7729913
"69a halton place, papanui, christchurch",-43.510772,172.60411,"[{'place_name': 'papanui', 'feature_type': 'Suburb'}]",christchurch,City,-43.530955,172.6366455
"7 cone place, casebrook, christchurch",-43.492728,172.591864,"[{'place_name': 'cone', 'feature_type': 'Hill'}, {'place_name': 'casebrook', 'feature_type': 'Suburb'}]",christchurch,City,-43.530955,172.6366455
